y_true,pred_ridge,pred_transformer
3.8260748386383057,3.8629682064056396,3.7861440181732178
4.425745964050293,4.325425624847412,4.345303535461426
3.833019495010376,3.8442349433898926,3.721073627471924
3.760648727416992,3.8922536373138428,3.79577898979187
3.959423065185547,4.018850326538086,3.778791904449463
3.824711561203003,3.8429665565490723,4.032956123352051
3.9856510162353516,3.932915210723877,4.0357985496521
3.9143431186676025,3.8626928329467773,3.84999418258667
4.526261806488037,4.364917755126953,4.439947605133057
4.011950969696045,3.9184107780456543,4.023573875427246
3.9089138507843018,3.865914821624756,3.9864795207977295
4.544564247131348,4.432021141052246,4.5091657638549805
4.0944013595581055,4.1532158851623535,4.113284111022949
4.02501916885376,3.9656803607940674,3.937033176422119
3.9485108852386475,3.985053062438965,3.839320659637451
4.355068206787109,4.350134372711182,4.399007797241211
4.107311725616455,4.225895404815674,4.175097465515137
4.367318630218506,4.295478343963623,4.418535232543945
4.025346755981445,4.022338390350342,4.054402828216553
4.0339460372924805,4.086141586303711,4.052298069000244
3.881270408630371,3.867858409881592,3.9155619144439697
4.070850372314453,4.138442039489746,4.141892910003662
3.953227996826172,4.008162975311279,3.8659451007843018
4.382988929748535,4.29734992980957,4.539796829223633
4.246596813201904,4.30138635635376,4.516712665557861
4.15286922454834,4.1664228439331055,4.111177444458008
4.172077178955078,4.198669910430908,4.080927848815918
3.8174991607666016,3.9636335372924805,3.887424945831299
4.078311920166016,4.206047534942627,4.0368571281433105
3.928856611251831,3.625612735748291,3.6851248741149902
3.966517210006714,4.015347480773926,3.9842188358306885
4.423999309539795,4.314436912536621,4.389678955078125
4.30706787109375,4.2894721031188965,4.204838275909424
4.231596946716309,4.177448272705078,4.273987770080566
3.9873087406158447,4.005600929260254,4.013423442840576
4.0244035720825195,3.971649646759033,3.984926700592041
4.373003959655762,4.326720714569092,4.261357307434082
3.9766249656677246,4.059553623199463,3.9999256134033203
4.25457239151001,4.2585296630859375,4.307519912719727
4.05461311340332,4.023141860961914,4.081838130950928
4.114777565002441,3.9173755645751953,3.87363600730896
4.00877046585083,3.889892816543579,4.044970989227295
4.063107967376709,4.01585578918457,4.073720932006836
3.810434103012085,3.8920445442199707,3.730337381362915
4.4022955894470215,4.269331932067871,4.299206256866455
4.053078651428223,4.015841960906982,4.090009689331055
4.111262321472168,4.127307415008545,4.035041809082031
3.942256212234497,4.220226287841797,3.903045415878296
4.168821334838867,4.122443675994873,4.1429123878479
4.086573600769043,4.00376033782959,4.259154319763184
4.429397106170654,4.420897960662842,4.434638023376465
3.84744930267334,3.996145248413086,3.9131691455841064
4.277586460113525,4.220795154571533,4.039360046386719
3.9172427654266357,3.7941367626190186,3.626638174057007
4.090152263641357,4.0794677734375,4.093906402587891
3.8314857482910156,3.806497812271118,3.799001693725586
4.174001693725586,4.124305725097656,4.137355804443359
3.9811387062072754,4.066411018371582,4.0679473876953125
4.085147857666016,4.0878400802612305,4.079503536224365
4.048985481262207,4.150979042053223,3.990389108657837
4.032900810241699,4.237227439880371,3.9980719089508057
4.0797600746154785,4.259385585784912,3.989548444747925
4.023087978363037,3.989102602005005,3.9337215423583984
3.9537596702575684,3.971771717071533,4.031350612640381
4.296730995178223,4.264261722564697,4.448469638824463
4.2157697677612305,4.234167098999023,4.235967636108398
4.363968849182129,4.205338954925537,4.295870780944824
3.9976484775543213,3.9862661361694336,4.033714294433594
4.023293495178223,3.9563546180725098,4.105615615844727
3.894205331802368,3.891839027404785,3.88836932182312
3.9340436458587646,3.919492483139038,3.671917676925659
3.8911471366882324,3.9688937664031982,3.923595428466797
4.092790603637695,4.12103271484375,4.161386966705322
4.313170909881592,4.251548767089844,4.339036464691162
4.049062728881836,4.083433628082275,4.153219699859619
3.9730353355407715,4.092702865600586,3.951780080795288
3.8813276290893555,3.9318912029266357,3.969073534011841
3.9679689407348633,4.097917079925537,4.0424957275390625
3.975477695465088,4.107655048370361,4.134871482849121
3.9765334129333496,4.113137245178223,4.123231887817383
3.8905887603759766,3.9617371559143066,3.914677619934082
3.931610345840454,4.093036651611328,3.7411680221557617
4.0187835693359375,4.0307183265686035,4.15469217300415
4.1155104637146,4.145046234130859,4.137670040130615
4.352471828460693,4.307344436645508,4.3074564933776855
4.4313154220581055,4.318375110626221,4.43647575378418
4.100439548492432,3.992755889892578,4.017666339874268
4.509525299072266,4.404597282409668,4.55740213394165
4.039493560791016,4.027104377746582,4.120830535888672
3.934448003768921,3.8207828998565674,4.018131256103516
4.080121040344238,4.031757831573486,4.1226725578308105
3.9667515754699707,3.9912326335906982,3.9913442134857178
4.211841106414795,4.238056659698486,4.184701919555664
4.2746195793151855,4.125272274017334,4.11703634262085
4.037824630737305,4.16011381149292,4.102846145629883
4.313635349273682,4.230976581573486,4.326390743255615
4.0365891456604,4.096288681030273,4.066183567047119
3.7937204837799072,3.807412624359131,3.8663973808288574
4.332418441772461,4.260480880737305,4.397316932678223
3.7861123085021973,3.795546054840088,3.7820963859558105
3.9573678970336914,3.980412006378174,4.127022743225098
4.43538236618042,4.4139604568481445,4.491667747497559
4.435031890869141,4.38791036605835,4.463898658752441
3.9683427810668945,4.028304100036621,4.030250549316406
3.9654839038848877,4.016584873199463,3.962996006011963
3.890085458755493,3.804281234741211,3.7641360759735107
3.9109444618225098,3.8768997192382812,3.8877103328704834
3.9204885959625244,3.945091724395752,3.983424425125122
3.9300825595855713,4.0164971351623535,3.868093252182007
4.025060176849365,4.189419746398926,4.1194610595703125
4.017492294311523,3.741974353790283,3.8210415840148926
3.9063351154327393,3.755690574645996,3.8757224082946777
4.11730432510376,4.126176834106445,4.101903915405273
4.375919342041016,4.387650012969971,4.440122604370117
3.9448773860931396,3.857757329940796,3.981401205062866
4.0767130851745605,4.259049892425537,4.182636260986328
4.342817306518555,4.204051494598389,4.309516429901123
3.8709888458251953,3.9400062561035156,3.9180400371551514
4.409713268280029,4.365390777587891,4.477877616882324
3.906442880630493,3.9037508964538574,3.8947219848632812
4.021520137786865,4.110474109649658,4.091780185699463
4.03594970703125,3.9458065032958984,3.843496799468994
3.84769606590271,3.8598220348358154,3.807356357574463
4.070222854614258,4.044718265533447,3.9945335388183594
4.589435577392578,4.396552085876465,4.466464996337891
3.9928627014160156,4.086857318878174,3.96043062210083
3.866464614868164,3.9465770721435547,3.9715938568115234
4.250053882598877,4.145694732666016,4.120436191558838
4.459709167480469,4.391164779663086,4.471436500549316
4.139721870422363,4.2117509841918945,4.0525803565979
4.007449150085449,4.073220729827881,4.084636688232422
4.46116828918457,4.354465961456299,4.476784706115723
3.8572118282318115,3.9964680671691895,3.973844528198242
4.369011878967285,4.384387016296387,4.35917329788208
3.9754319190979004,3.793543815612793,3.6516008377075195
3.9639766216278076,3.856257438659668,3.8105599880218506
3.956744432449341,3.9509592056274414,3.9122815132141113
4.053577899932861,4.082681179046631,4.149438381195068
3.9314069747924805,3.8973026275634766,3.9315195083618164
4.322198390960693,4.365847587585449,4.340879440307617
4.364457130432129,4.337115287780762,4.337452411651611
3.9886035919189453,3.970478057861328,4.083975791931152
3.996511697769165,4.085394382476807,4.099287033081055
4.145879745483398,4.166720867156982,4.164703845977783
3.91487193107605,3.7917983531951904,3.7284860610961914
4.4588494300842285,4.438864707946777,4.456385612487793
3.802500009536743,3.872340440750122,3.7057652473449707
4.103050708770752,4.153445243835449,4.069374084472656
4.064795017242432,4.242276191711426,4.019410610198975
4.023375988006592,3.9264755249023438,3.95920467376709
3.987800359725952,4.233470439910889,3.829463243484497
3.9429006576538086,3.9710564613342285,3.800870895385742
3.9948887825012207,3.9239139556884766,4.084481239318848
4.483473300933838,4.421099662780762,4.46058464050293
3.974050998687744,3.9586703777313232,3.958294153213501
4.385445594787598,4.332692623138428,4.374415397644043
4.0884552001953125,4.132173538208008,4.007363319396973
3.920175552368164,4.008644104003906,3.8315229415893555
3.9996957778930664,4.045004367828369,4.089759826660156
4.482573509216309,4.405505657196045,4.446010589599609
3.976074695587158,4.041525840759277,3.881131172180176
3.837209463119507,3.985809326171875,3.974977731704712
4.309630393981934,4.326299667358398,4.393243789672852
4.470175266265869,4.3592634201049805,4.455446243286133
4.004192352294922,3.879650831222534,3.9347381591796875
3.801335096359253,3.82310152053833,3.7896671295166016
3.816307544708252,3.8273284435272217,3.8506972789764404
3.9676883220672607,3.984388828277588,3.96515154838562
3.974189281463623,3.9861295223236084,4.058816432952881
3.8908121585845947,3.9476048946380615,3.8673830032348633
4.005866527557373,3.8885531425476074,3.9196155071258545
4.066176891326904,4.025043964385986,4.051716327667236
3.7147488594055176,3.8317129611968994,3.8051016330718994
4.117602825164795,4.112797260284424,4.078042984008789
3.9279346466064453,4.186027526855469,3.927501678466797
4.029058933258057,4.135536193847656,4.098787307739258
3.9791383743286133,4.1256422996521,4.080914497375488
4.296511650085449,4.208749771118164,4.270679950714111
3.942553758621216,4.042169570922852,3.9700839519500732
4.071366310119629,4.080323219299316,3.961505651473999
4.359721660614014,4.303855895996094,4.386538028717041
3.8943159580230713,4.029707908630371,3.838517427444458
4.548720836639404,4.422159671783447,4.574230194091797
4.000216960906982,4.189105987548828,3.863208055496216
3.915558099746704,4.017086982727051,3.9550371170043945
4.20460844039917,4.218133926391602,4.27959680557251
3.8827521800994873,3.9615864753723145,3.9834659099578857
4.009153366088867,4.1574625968933105,4.110592365264893
4.4716291427612305,4.386176109313965,4.40648889541626
3.950559616088867,3.9031782150268555,3.9763987064361572
4.534977436065674,4.479213237762451,4.484751224517822
4.286434173583984,4.1487860679626465,4.296332836151123
4.032376766204834,4.036874771118164,3.9771339893341064
4.145413875579834,4.071165084838867,4.055222511291504
4.32485818862915,4.245919227600098,4.379483699798584
4.230269908905029,4.269027233123779,4.248169422149658
4.050108909606934,4.130833625793457,4.009008407592773
4.150541305541992,4.172884941101074,4.2296528816223145
4.1131744384765625,4.216818332672119,4.17082405090332
4.384819030761719,4.418827056884766,4.372198104858398
4.600101470947266,4.464012145996094,4.623665809631348
3.9608986377716064,3.9635963439941406,3.9266979694366455
3.989360809326172,4.086834907531738,4.046489238739014
3.922206163406372,3.817415714263916,3.8884081840515137
3.896911859512329,3.9996254444122314,3.8178699016571045
4.316955089569092,4.276830196380615,4.306396484375
4.041787147521973,4.074361801147461,4.052909851074219
4.551523208618164,4.3565545082092285,4.691471576690674
4.477598667144775,4.402303218841553,4.446078300476074
3.9730353355407715,3.9127886295318604,4.127001762390137
4.040800094604492,4.126439094543457,3.968306303024292
3.9997828006744385,3.989199638366699,3.9179086685180664
4.117967128753662,4.017703533172607,4.079107761383057
4.682677268981934,4.567908763885498,4.8078436851501465
4.142107963562012,4.2454938888549805,4.202474117279053
3.8785791397094727,4.167393684387207,3.898926258087158
3.957319974899292,3.9243056774139404,4.065485000610352
4.034989356994629,4.0665178298950195,3.9660210609436035
3.9471395015716553,3.962892770767212,3.839040517807007
3.9092350006103516,3.8336641788482666,3.7160861492156982
3.88246750831604,3.8268017768859863,3.7251029014587402
4.075875282287598,4.108706474304199,4.098420143127441
3.8387861251831055,4.011610507965088,3.8493685722351074
4.1070404052734375,4.164466381072998,4.104135513305664
4.5122575759887695,4.405519008636475,4.458375930786133
4.033383369445801,4.003910064697266,4.146823883056641
3.934548854827881,3.9828319549560547,3.9035589694976807
3.7201592922210693,3.893400192260742,3.4685730934143066
4.497634410858154,4.4565629959106445,4.567934036254883
3.981048107147217,4.0735883712768555,4.081480503082275
4.155153751373291,4.28811502456665,4.1785969734191895
3.7938601970672607,3.835848808288574,3.7621641159057617
3.9325244426727295,4.16856575012207,3.8859169483184814
4.000477313995361,4.070079326629639,3.921215295791626
3.9652957916259766,4.026669502258301,3.848693370819092
4.613662242889404,4.421449661254883,4.651468276977539
3.8885726928710938,3.583933115005493,3.713688611984253
3.926393985748291,3.9936394691467285,4.218796253204346
4.259785175323486,4.19080924987793,4.248783111572266
3.995459794998169,4.03955078125,4.053038120269775
3.889469861984253,4.168708324432373,3.8810360431671143
4.218850612640381,4.247096061706543,4.271565914154053
4.050727844238281,4.281191825866699,4.039005279541016
4.572778701782227,4.426806449890137,4.504965782165527
4.48478364944458,4.374096870422363,4.57624626159668
3.8718063831329346,4.051977634429932,3.8861489295959473
4.001777172088623,3.967684268951416,3.9335343837738037
4.031489372253418,3.930229902267456,3.9959957599639893
3.7676010131835938,3.8743743896484375,3.803976058959961
4.678573131561279,4.475009441375732,4.593105792999268
3.866405487060547,3.7839269638061523,3.8559844493865967
4.029748916625977,3.91361927986145,4.000044345855713
4.388065814971924,4.290073871612549,4.253944396972656
4.012457370758057,4.128975868225098,4.058222770690918
4.057323932647705,4.183483123779297,4.039362907409668
3.9765334129333496,4.033245086669922,3.794278621673584
3.8161087036132812,3.7407114505767822,4.042088508605957
3.9029271602630615,3.7155187129974365,3.88616943359375
4.071255683898926,4.114186763763428,4.099316120147705
4.044892311096191,4.071628093719482,3.88961124420166
4.522157192230225,4.3796281814575195,4.474392890930176
4.190443992614746,4.064739227294922,4.198322296142578
3.9746499061584473,4.058124542236328,4.077462196350098
4.363837718963623,4.276237487792969,4.339919090270996
4.355240821838379,4.293095588684082,4.3483452796936035
4.054383277893066,4.087991237640381,3.97343111038208
4.060319900512695,4.07266902923584,4.172232151031494
3.828273057937622,3.5732452869415283,3.6223154067993164
4.121165752410889,4.1654462814331055,4.17622184753418
4.402054786682129,4.294297218322754,4.5088019371032715
4.086893558502197,4.064926624298096,4.06143856048584
4.118264675140381,4.242900848388672,4.188609600067139
3.8995468616485596,3.8642308712005615,4.012964725494385
3.9800944328308105,4.086707592010498,4.092654228210449
4.099266052246094,4.164450645446777,4.164539813995361
4.044422149658203,4.109569549560547,3.9683637619018555
3.966470241546631,4.0071120262146,4.100213050842285
4.346372604370117,4.257988929748535,4.323421001434326
4.1948747634887695,4.168121337890625,4.127845764160156
4.623270034790039,4.5012311935424805,4.604790687561035
4.298285484313965,4.24190092086792,4.343092918395996
4.160048007965088,4.137111186981201,4.093405723571777
4.0726542472839355,3.9180660247802734,4.0938615798950195
4.416057586669922,4.334531784057617,4.282779216766357
3.7930915355682373,3.7262492179870605,3.895045280456543
4.164560794830322,4.158941745758057,4.084716320037842
4.136244773864746,4.159699440002441,4.08426570892334
3.93464994430542,3.94933819770813,3.832176446914673
4.279575824737549,4.2483367919921875,4.383353233337402
4.0001301765441895,3.960174560546875,3.8630599975585938
4.089304447174072,4.121017932891846,4.007391929626465
4.046026706695557,4.308030128479004,4.08974027633667
4.0391364097595215,4.129566192626953,4.018299102783203
4.108226776123047,4.125670433044434,4.100087642669678
3.968996286392212,4.0676679611206055,3.8140063285827637
4.172573566436768,4.087678909301758,3.967059850692749
3.833911657333374,3.9584569931030273,3.887134075164795
3.732313394546509,3.9171700477600098,3.7353663444519043
4.039850234985352,4.112269401550293,3.8729376792907715
3.7971982955932617,3.914033889770508,3.934356689453125
